BookId,Titles,Urls,Authors
2018-22-2,Urban travel time reliability at different traffic conditions,https://www.tandfonline.com/doi/full/10.1080/15472450.2017.1412829,"Meng Li,Xiqun (Michael) Chen,Xi Lin,Dingyuan Xu,Yinhai Wang"
2018-22-2,Reliability-based network flow estimation with day-to-day variation: A model validation on real large-scale urban networks,https://www.tandfonline.com/doi/full/10.1080/15472450.2017.1413555,"Arash Olia,Saiedeh Razavi,Baher Abdulhai,Hossam Abdelgawad"
2018-22-2,Hierarchical distributed coordination strategy of connected and automated vehicles at multiple intersections,https://www.tandfonline.com/doi/full/10.1080/15472450.2017.1407930,"Hao Liu,Xingan (David) Kan,Steven E. Shladover,Xiao-Yun Lu,Robert E. Ferlis"
2018-22-2,Exploiting floating car data for time-dependent Origin?€?Destination matrices estimation,https://www.tandfonline.com/doi/full/10.1080/15472450.2017.1421462,"Chengchuan An,Yao-Jan Wu,Jingxin Xia,Wei Huang"
2018-22-2,A tool to aid redesign of flexible transport services to increase efficiency in rural transport service provision,https://www.tandfonline.com/doi/full/10.1080/15472450.2017.1410062,"Zhi Chen,Xiao Qin,Md. Razaur Rahman Shaon"
2018-22-3,Developments in connected and automated vehicles,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1466407,"Wei Wu,Larry Head,Sanghuiyu Yan,Wanjing Ma"
2018-22-3,Connected and automated vehicle systems: Introduction and overview,https://www.tandfonline.com/doi/full/10.1080/15472450.2017.1336053,"Cong Chen,Yanyan Chen,Jianming Ma,Guohui Zhang,C. Michael Walton"
2018-22-3,Intelligent decision making for overtaking maneuver using mixed observable Markov decision process,https://www.tandfonline.com/doi/full/10.1080/15472450.2017.1334558,"Qichi Yang,Guoyuan Wu,Kanok Boriboonsomsin,Matthew Barth"
2018-22-3,Evaluation of the performance of vehicle-to-vehicle applications in an urban network,https://www.tandfonline.com/doi/full/10.1080/15472450.2017.1413368,"Shangjia Dong,Alireza Mostafizi,Haizhong Wang,Jia Li"
2018-22-3,Connected vehicle-based red-light running prediction for adaptive signalized intersections,https://www.tandfonline.com/doi/full/10.1080/15472450.2016.1215921,"Nadia Bathaee,Alireza Mohseni,SeJoon Park,J. David Porter,David S. Kim"
2018-22-3,Traffic capacity implications of automated vehicles mixed with regular vehicles,https://www.tandfonline.com/doi/full/10.1080/15472450.2017.1404680,"David K. Hale,Constantinos Antoniou,Byungkyu Brian Park,Jiaqi Ma,Lei Zhang,Alexander Paz"
2018-22-3,Impact of cooperative adaptive cruise control on multilane freeway merge capacity,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1438275,"Wai Yeung Yan,X.-X. Yuan"
2018-22-4,Real-time queue length estimation using event-based advance detector data,https://www.tandfonline.com/doi/full/10.1080/15472450.2017.1299011,"B. Anil Kumar,Lelitha Vanajakshi,Shankar C. Subramanian"
2018-22-4,Modeling lane-change-related crashes with lane-specific real-time traffic and weather data,https://www.tandfonline.com/doi/full/10.1080/15472450.2017.1309529,"Shu Yang,Yao-Jan Wu"
2018-22-4,Development and evaluation of bus lanes with intermittent and dynamic priority in connected vehicle environment,https://www.tandfonline.com/doi/full/10.1080/15472450.2017.1313704,"Yao Cheng,Xianfeng Yang"
2018-22-4,Driver behavior formulation in intersection dilemma zones with phone use distraction via a logit-Bayesian network hybrid approach,https://www.tandfonline.com/doi/full/10.1080/15472450.2017.1350921,"Hyunjeong Jeon,Jincheol Lee,Keemin Sohn"
2018-22-4,A novel arterial travel time distribution estimation model and its application to energy/emissions estimation,https://www.tandfonline.com/doi/full/10.1080/15472450.2017.1365606,"Tarikul Islam,Hai L. Vu,Manoj Panda,Dong Ngoduy"
2018-22-4,A stochastic analysis of highway capacity: Empirical evidence and implications,https://www.tandfonline.com/doi/full/10.1080/15472450.2017.1396898,"Shu Yang,Payton Cooke"
2018-22-4,A cluster analysis approach for differentiating transportation modes using Bluetooth sensor data,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1457444,"Rahul Deb Das,Stephan Winter"
2018-22-5,Revisiting the application of simultaneous perturbation stochastic approximation towards signal timing optimization,https://www.tandfonline.com/doi/full/10.1080/15472450.2017.1334205,"Yanning Li,Juan C. Mart??nez Mori,Daniel B. Work"
2018-22-5,A low-cost video-based pavement distress screening system for low-volume roads,https://www.tandfonline.com/doi/full/10.1080/15472450.2017.1366320,"Julie Fetzer,Hernan Caceres,Qing He,Rajan Batta"
2018-22-5,A hybrid model based method for bus travel time estimation,https://www.tandfonline.com/doi/full/10.1080/15472450.2017.1378102,"Gulsevi Basar,Mecit Cetin,Andrew P. Nichols"
2018-22-5,Travel mode identification using bluetooth technology,https://www.tandfonline.com/doi/full/10.1080/15472450.2017.1384698,"Xiaoyue Cathy Liu,Jeffrey Taylor,Richard J. Porter,Ran Wei"
2018-22-5,Signal coordination model for local arterial with heavy bus flows,https://www.tandfonline.com/doi/full/10.1080/15472450.2017.1394191,"Elvira Thonhofer,Stefan Jakubek"
2018-22-5,Artificial intelligence for traffic signal control based solely on video images,https://www.tandfonline.com/doi/full/10.1080/15472450.2017.1394192,"Zhenhua Zhang,Qing He,Jizhan Gou,Xiaoling Li"
2018-22-5,"A study of realistic dynamic traffic assignment with signal control, time-scale, and emission",https://www.tandfonline.com/doi/full/10.1080/15472450.2017.1413981,"Kamonthep Tiaprasert,Yunlong Zhang,Xin Ye"
2018-22-6,How accurate is your travel time reliability??€?Measuring accuracy using bootstrapping and lognormal mixture models,https://www.tandfonline.com/doi/full/10.1080/15472450.2017.1421075,"Peng Chen,Weiliang Zeng,Min Chen,Guizhen Yu,Yunpeng Wang"
2018-22-6,A fuzzy logic based transport mode detection framework in urban environment,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1436968,"Lu??s Conde Bento,Ricardo Parafita,Hesham A. Rakha,Urbano J. Nunes"
2018-22-6,Estimating traffic conditions from smart work zone systems,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1438274,"Seyed Omid Mousavizadeh Kashi,Meisam Akbarzadeh"
2018-22-6,A multi-objective optimization approach to the location of road weather information system in New York State,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1439389,"Hamid Reza Eftekhari,Mehdi Ghatee"
2018-22-6,Comparison of vehicle re-identification models for trucks based on axle spacing measurements,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1441027,"Biao Yu,Lin Dong,Deyi Xue,Hui Zhu,Xinli Geng,Ruling Huang,Jie Wang"
2018-22-6,Using trajectory data to explore roadway characterization for bikeshare network,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1444484,"Zhengbing He,Jia Hu,B. Brian Park,Michael W. Levin"
2018-22-6,Investigation of stochastic variation of parameters for a macroscopic traffic model,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1444485,"Vesal Ahsani,Mostafa Amin-Naseri,Skylar Knickerbocker,Anuj Sharma"
2019-23-1,Analyzing travel time reliability and its influential factors of emergency vehicles with generalized extreme value theory,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1473156,"Xiqun (Michael) Chen,Lingxiao Zhou,Li Li"
2019-23-1,Platoon recognition using connected vehicle technology,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1476146,"Xianbiao Hu,Yifei Yuan,Xiaoyu Zhu,Hong Yang,Kun Xie"
2019-23-1,Modeling arterial travel time distribution by accounting for link correlations: a copula-based approach,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1484738,"Geqi Qi,Wei Guan,Xucheng Li,Nick Hounsell,Neville A. Stanton"
2019-23-1,A study of the environmental impacts of intelligent automated vehicle control at intersections via V2V and V2I communications,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1501272,"Li Kuang,Han Yan,Yujia Zhu,Shenmei Tu,Xiaoliang Fan"
2019-23-1,A framework for short-term traffic flow forecasting using the combination of wavelet transformation and artificial neural networks,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1493929,"Zhuang Dai,Xiaolei Ma,Xi Chen"
2019-23-1,A similarity-based neuro-fuzzy modeling for driving behavior recognition applying fusion of smartphone sensors,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1506338,"Zhiqiang Zhai,Guohua Song,Ying Liu,Ying Cheng,Weinan He,Lei Yu"
2019-23-1,A hybrid dead reckoning error correction scheme based on extended Kalman filter and map matching for vehicle self-localization,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1527693,"Mohammad Tamannaei,Iman Irandoost"
2019-23-2,"Vehicle sensor data-based transportation research: Modeling, analysis, and management",https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1586335,"Carl H. H??ll,Avishai (Avi) Ceder,Joakim Ekstr??m,Nils-Hassan Quttineh"
2019-23-2,"Quantitative analysis of probe data characteristics: Coverage, speed bias and congestion detection precision",https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1502667,"Zhichao Cao,Avishai (Avi) Ceder,Dewei Li,Silin Zhang"
2019-23-2,Bayesian network for red-light-running prediction at signalized intersections,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1486192,"Eby Lukose,Michael W. Levin,Stephen D. Boyles"
2019-23-2,Behavioral responses to pre-planned road capacity reduction based on smartphone GPS trajectory data: A functional data analysis approach,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1488133,"Khanh T. P. Nguyen,Julie Beugin,Marion Berbineau,Juliette Marais"
2019-23-2,Vehicle sensor data-based analysis on the driving style differences between operating indoor simulator and on-road instrumented vehicle,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1525534,"Haengju Lee,Saerona Choi,Hojin Jung,Byungkyu Brian Park,Sang H. Son"
2019-23-2,Predicting duration of traffic accidents based on cost-sensitive Bayesian network and weighted K-nearest neighbor,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1536978,"Yan Li,Kourosh Khoshelham,Majid Sarvi,Milad Haghani"
2019-23-2,Bus travel time modelling using GPS probe and smart card data: A probabilistic approach considering link travel time and station dwell time,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1470932,"Meiyu Liu,Jing Shi"
2019-23-2,"Characteristics of operating mode distributions of light duty vehicles by road type, average speed, and driver type for estimating on-road emissions: Case study of Beijing",https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1528447,"Wade Genders,Saiedeh Razavi"
2019-23-3,"Carpooling problem: A new mathematical model, branch-and-bound, and heuristic beam search algorithm",https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1484739,"Jacqueline Arriagada,Antonio Gschwender,Marcela A. Munizaga,Martin Tr??panier"
2019-23-3,Adjustments of public transit operations planning process for the use of electric buses,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1488131,Warren S. Vaz
2019-23-3,Optimal synchronization and coordination of actual passenger-rail timetables,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1488132,"Mingtao Xu,Kun An,Le Hai Vu,Zhirui Ye,Jiaxiao Feng,Enhui Chen"
2019-23-3,Incorporating insights from signal optimization into reservation-based intersection controls,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1519706,"Xiang Li,Jian-Qiao Sun"
2019-23-3,Application of fuzzy theory for identifying the required availability of an autonomous localization unit in European Train Control System,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1525533,"Majid Hadavi,Yousef Shafahi"
2019-23-3,A route guidance system considering travel time unreliability,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1542303,"Juanyu Tang,Yi Zhu,Yizhe Huang,Zhong-Ren Peng,Zhanyong Wang"
2019-23-3,Direct generation of level of service maps from images using convolutional and long short-term memory networks,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1563865,"Eleni G. Mantouka,Emmanouil N. Barmpounakis,Christina P. Milioti,Eleni I. Vlahogianni"
2019-23-4,A cellular automata traffic flow model combined with a BP neural network based microscopic lane changing decision model,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1462176,"John Khoury,Joud Khoury,Germain Zouein,Jean-Paul Arnaout"
2019-23-4,Asynchronous n-step Q-learning adaptive traffic signal control,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1491003,"Wanli Dong,Yunpeng Wang,Haiyang Yu"
2019-23-4,Modeling bus bunching using massive location and fare collection data,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1494596,David J. Lovell
2019-23-4,Intersection traffic energy management system (ITEMS): formulation and validation,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1496428,"Luthful Alahi Kawsar,Noraida Abdul Ghani,Anton Abdulbasah Kamil,Adli Mustafa"
2019-23-4,Optimizing multi-agent based urban traffic signal control system,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1501273,"Williams Ackaah,Klaus Bogenberger,Robert L. Bertini"
2019-23-4,Multi-objective optimal predictive control of signals in urban traffic network,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1504294,"Biao Xu,Xiaolong Chen,Keqiang Li,Manjiang Hu,Yougang Bian,Qianwen Yu,Jianqiang Wang"
2019-23-4,Vehicle identification sensors location problem for large networks,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1506339,"Han Yang,Peter J. Jin,Bin Ran,Dongyuan Yang,Zhengyu Duan,Linghui He"
2019-23-4,Identification and interpretation of spatial?€?temporal mismatch between taxi demand and supply using global positioning system data,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1518137,"Huajun Chai,Rui Ma,H. Michael Zhang"
2019-23-5,Gamification in mobile applications: The case of airports,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1473157,"Bai Li,Ning Jia,Pu Li,Xudong Ran,Yan Li"
2019-23-5,A practical decentralized access protocol for autonomous vehicles at isolated under-saturated intersections,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1536859,"Wensi Wang,Zhihui Tian,Kewang Li,Bin Yu"
2019-23-5,An identification model of critical control sub-regions based on macroscopic fundamental diagram theory,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1557524,"Gon??alo Gon??alves Duarte Santos,Gon??alo Homem de Almeida Correia"
2019-23-5,Kinematics-enabled lossless compression of freeway and arterial vehicle trajectories,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1560280,"Linchao Li,Xu Qu,Jian Zhang,Yonggang Wang,Bin Ran"
2019-23-5,Optimization based controlled evacuation,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1562348,"Xiangfu Kong,Jiawen Yang"
2019-23-5,Empirical evaluation of real-time traffic information for in-vehicle navigation and the variable speed limit system,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1563864,"Ming Xu,Jianping Wu,Ling Huang,Rui Zhou,Tian Wang,Dongmei Hu"
2019-23-5,Double-layer speed optimization for reducing fuel consumption with vehicle-to-infrastructure communication,https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1578565,"Jun Liu,Asad Khattak"
2019-23-6,Freeway traffic state estimation: A Lagrangian-space Kalman filter approach,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1476147,"Huiying Zhao,Dalin Qian,Ying Lv,Bo Zhang,Rongyu Liang"
2019-23-6,Search for parking: A dynamic parking and route guidance system for efficient parking and traffic management,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1488218,"Adrian Sandt,Haitham Al-Deek"
2019-23-6,Incrementally constrained dynamic optimization: A computational framework for lane change motion planning of connected and automated vehicles,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1562349,"Yanni Yang,Meng Li,Jiaying Yu,Fang He"
2019-23-6,Real-time short turning strategy based on passenger choice behavior,https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1573366,"Zhenyu Mei,Wei Zhang,Lihui Zhang,Dianhai Wang"
2019-23-6,Finding the relevance of staff-based vehicle relocations in one-way carsharing systems through the use of a simulation-based optimization tool,https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1578108,"Pangwei Wang,Yilun Jiang,Lin Xiao,Yi Zhao,Yinghong Li"
2019-23-6,Traffic speed prediction for intelligent transportation system based on a deep feature fusion model,https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1583965,"Altan Onat,Petr Voltr"
2019-23-6,A scenario-based map-matching algorithm for complex urban road network,https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1586543,"Che-Ming Chen,Chia-Ching Liang,Chih-Peng Chu"
2020-24-1,Network-wide traffic signal control based on the discovery of critical nodes and deep reinforcement learning,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1527694,"Xingbin Zhan,Shuaichao Zhang,Wai Yuen Szeto,Xiqun (Michael) Chen"
2020-24-1,Informed decision-making by integrating historical on-road driving performance data in high-resolution maps for connected and automated vehicles,https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1699076,"Chengcheng Wang,Zhongzhi Xu,Ronghua Du,Haifeng Li,Pu Wang"
2020-24-1,Development of a global positioning system data-based trip-purpose inference method for hazardous materials transportation management,https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1615487,"Zulqarnain H. Khattak,Mark J. Magalotti,Michael D. Fontaine"
2020-24-1,An optimization approach for deployment of intelligent transportation systems wrong-way driving countermeasures,https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1677160,"Majid Bayat,Mostafa Barmshoory,S. Morteza Pournaghi,Majid Rahimi,Yaghoub Farjami,Mohammad Reza Aref"
2020-24-1,"Expressway bottleneck pattern identification using traffic big data?€?The case of ring roads in Beijing, China",https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1579091,"Zhihong Yao,Yangsheng Jiang,Bin Zhao,Xiaoling Luo,Bo Peng"
2020-24-1,Real-time multistep prediction of public parking spaces based on Fourier transform?€?least squares support vector regression,https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1579092,"Sarah Hernandez,Kyung (Kate) Hyun"
2020-24-1,A joint control model for connected vehicle platoon and arterial signal coordination,https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1579093,"Gwanggil Jeon,Marco Anisetti,Yong Fang"
2020-24-1,Velocity measurement-based friction estimation for railway vehicles running on adhesion limit: swarm intelligence-based multiple models approach,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1542305,"Zhou Bin,Yuhao Yao,Xiao Liu,Rongbo Zhu,Arun Kumar Sangaiah,Maode Ma"
2020-24-1,Correction,https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1676957,"Zhongjiang Yan,Bo Li,Qianqian Li,Mao Yang"
2020-24-2,Long-term travel time prediction using gradient boosting,https://www.tandfonline.com/doi/full/10.1080/15472450.2018.1542304,"Qilei Li,Wei Wu,Lu Lu,Zuoyong Li,Awais Ahmad,Gwanggil Jeon"
2020-24-2,Multi-step-ahead traffic speed forecasting using multi-output gradient boosting regression tree,https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1582950,"Mohammad A. Hoque,Jackeline Rios-Torres,Ramin Arvin,Asad Khattak,Salman Ahmed"
2020-24-2,A vehicle routing model based on large-scale radio frequency identification data,https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1598863,"Hua Cui,Gege Yuan,Ni Liu,Mingyuan Xu,Huansheng Song"
2020-24-2,Operational performance evaluation of adaptive traffic control systems: A Bayesian modeling approach using real-world GPS and private sector PROBE data,https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1614445,"Jingyue Chen,Xiaomin Yang,Lu Lu,Qilei Li,Zuoyong Li,Wei Wu"
2020-24-2,A new and efficient authentication scheme for vehicular ad hoc networks,https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1625042,"Dandan Ding,Junchao Tong,Lingyi Kong"
2020-24-2,A dynamic optimization method for adaptive signal control in a connected vehicle environment,https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1643723,"Md Imrul Kayes,Haitham Al-Deek,Adrian Sandt"
2020-24-2,Fusion of weigh-in-motion and global positioning system data to estimate truck weight distributions at traffic count sites,https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1659793,"Giuseppe C. Calafiore,Marco Ghirardi,Alessandro Rizzo"
2020-24-3,Special issue on dense surveillance systems for urban traffic,https://www.tandfonline.com/doi/full/10.1080/15472450.2020.1756059,"Sanhita Das,Akhilesh Kumar Maurya"
2020-24-3,Storage and access optimization scheme based on correlation probabilities in the internet of vehicles,https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1612247,"Christina A. Iliopoulou,Christina P. Milioti,Eleni I. Vlahogianni,Konstantinos L. Kepaptsoglou"
2020-24-3,An efficient multiple access control protocol for directional dense urban traffic surveillance system,https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1652826,"Meng Li,Xuan Di,Henry X. Liu,Hai-Jun Huang"
2020-24-3,Infrared and visible images fusion by using sparse representation and guided filter,https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1643725,"Nima Hoseinzadeh,Ramin Arvin,Asad J. Khattak,Lee D. Han"
2020-24-3,The extent of reliability for vehicle-to-vehicle communication in safety critical applications: an experimental study,https://www.tandfonline.com/doi/full/10.1080/15472450.2020.1721289,"Harith Abdulsattar,Alireza Mostafizi,Mohammad R. K. Siam,Haizhong Wang"
2020-24-3,Convolutional neural network for recognizing highway traffic congestion,https://www.tandfonline.com/doi/full/10.1080/15472450.2020.1742121,"Yan Li,Majid Sarvi,Kourosh Khoshelham,Milad Haghani"
2020-24-3,A Novel Infrared Image Enhancement Based on Correlation Measurement of Visible Image for Urban Traffic Surveillance Systems,https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1642753,"Chaopeng Tan,Lei Liu,Hao Wu,Yumin Cao,Keshuang Tang"
2020-24-3,A deep learning approach for quality enhancement of surveillance video,https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1670659,"Jianqing Wu,Hao Xu,Yuan Tian,Yongsheng Zhang,Junxuan Zhao,Bin Lv"
2020-24-4,Comparison of two intelligent transportation systems Wrong-Way driving countermeasures currently deployed on Florida toll roads,https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1638782,"Hua Wang,Wei Quan,Washington Yotto Ochieng"
2020-24-4,Robust dynamic traffic assignment for single destination networks under demand and capacity uncertainty,https://www.tandfonline.com/doi/full/10.1080/15472450.2019.1638780,"Yina Wu,Mohamed Abdel-Aty,Ling Wang,Md Sharikur Rahman"
2020-24-4,Pore acceptance predictions of motorised Two-Wheelers during filtering at urban Mid-Block sections,https://www.tandfonline.com/doi/full/10.1080/15472450.2020.1735385,"Sara El Hamdani,Nabil Benamar,Mohmed Younis"
